Plot,Title,imdbVotes,Poster,imdbRating,Genre,imdbID,Year,Language
"When penniless hermit, ALEX, loses his apartment, and all hope for the future, he's forced to call his old high school buddy, PAT, now a successful telemarketer. Looking to recapture a lost sense of adventure, Pat agrees to give Alex a lift to his childhood home across the country. Little does Pat know, however, that Alex is haunted by visions of a sinister ASTRONAUT, whose very presence has the potential to derail the journey.",Speedwagon,2718,N/A,87,"Comedy, Drama",tt3314260,2014,English                  
"A dorm room party from hell receives national attention due to the nature of the terrible crimes that took place. A young woman unrelated to the case hears about it on the news and from her ex husband, an FBI agent, when he comes to pick up their son. Motivated by her own haunted past, she travels hundreds of miles to the city where the crime took place. She doesn't know what she's looking for or if she may even make things worse by trying to help expose something she is in no way related to. All she knows is that she saw the face of the victim on the news, and she could not look away as the nation tore them apart through scrutiny without trying to help them find justice.",Ingrid Into the Darkest Hour,2718,N/A,87,"Mystery, Thriller",tt2285719,2014,English                  
"The jobs and romances of group of friends in Manhattan, who are successful despite smoking a ridicules amount of marijuana.",Puff,2718,http://ia.media-imdb.com/images/M/MV5BMTg4MjA5MzA5OF5BMl5BanBnXkFtZTgwMTU1NzYzMDE@._V1_SX300.jpg,87,Comedy,tt3216700,2014,English                  
"A documentary team set out to chart the production of a British pornographic film with a difference. What follows is a fly-on-the-wall view of the highs and lows of adult filmmaking. Personalities clash, protests rage on and accidents happen. Who said porn has to be sexy?",Shooting on the Rim,2718,http://ia.media-imdb.com/images/M/MV5BMjEyNTgyODU1Ml5BMl5BanBnXkFtZTgwNTE4ODE5MjE@._V1_SX300.jpg,87,Comedy,tt3131354,2014,English                  
"Jake Sanders is an educated alcoholic slowly chain smoking himself to death in his beloved 'Tavern', the film follows him as he attempts to overcome his personal demons and move beyond 'those old Malvern Hills'. Helping him on his way is the new woman in his life, Frances, played by Kay Davis, who has the unfortunate job of trying to make Jake reach his full potential and realise there is more to life than cigarettes and alcohol. Also co-starring Gillian Raegarth and Mum, and Paul 'Toad' Seabright as Dave, the Drinking Class is a drama comedy which will have you laughing and crying in equal measure.",Drinking Class,2718,N/A,87,Drama,tt3676064,2014,English                  
A dentist Suzy meets the ghost of an 80s English rock star Henry Mallet.,Spirited,1765,N/A,72,"Comedy, Drama, Fantasy",tt1524415,2010–,English                  
"A Single Mom's 9 Year old daughter (Chantal Stevens) and 15 year old son (Kenneth Stevens) are rebellious against the idea of mom (Mrs. Stevens) wanting to hire a Nanny. Follow this Family Comedy as Kenneth and Chantal have their hilarious brother and sister rivalry, while at the same time deterring potential nannies when one nanny really catches their hearts.",A Little Problem,2718,http://ia.media-imdb.com/images/M/MV5BNjgzNzAxMzE0Nl5BMl5BanBnXkFtZTcwNjkyMDc5OQ@@._V1_SX300.jpg,87,"Comedy, Family",tt1841488,2014,English                  
"Three bikini clad heirs to a space age kingdom, on the eve of their inauguration, are tricked and sent into a black hole and back in time by their evil stepmother Voluptina. She and her half human sidekick have plans of gaining power and with the aide of a mad scientist (with a penchant for being evil to teddy-bears)they plot to get rid the Bikini Girls. In the meantime the Bikini Girls, back in 75 million BC are battling dinosaurs, finding plutonium and using cheese with great effect. Will they get back in time for their inauguration, is inauguration even spelled right? Bikini Girls will rock your world (if you believe the title music).",Bikini Girls v Dinosaurs,2718,N/A,87,Sci-Fi,tt3615814,2014,English                  
"Inherited Insanity presents a 'comedy of issues' reminding us of how our past can dictate our present. Grandma Fiona, her daughter Peyton and her granddaughter Sarah move through their daily lives on past 'repeat'. A new 'Uncle' Jake, his mother Maggie, buddy Ben and Ben's latest girl-fling, Jo'o-Jo'o, along with Aunt Sadie and Miss Kathie, round out an ensemble cast of colorful characters based on the author's real life family issues. Sometimes the fixing can take a lifetime... or two... or more.",Inherited Insanity,2718,N/A,87,"Comedy, Drama, Family",tt3271298,2013,English                  
"Jack is being bullied in work, so with a little help from his imaginary friend, Ralph, he begins to plot the murder of his bully, Pat.",Jack and Ralph Plan a Murder,2718,N/A,87,Comedy,tt2647970,2014,English                  
"Connor Wright reluctantly returns to his hometown after his estranged mother suddenly passes away. Tasked with managing the sale of the estate, he employs the help of Jessi and Alex, his childhood friends, to assist in the organization of things. As the trio bond again after years apart, events begin to transpire that suggest that they may not be alone in the now-vacant home. A terrible secret and the aftermath of some nefarious deeds of the past stalk the grounds of the residence, waiting for the perfect moment to strike.",In Residence,2718,N/A,87,"Horror, Thriller",tt3836502,2014,English                  
"The Cake Maker is a comedy-thriller centred around one woman, Roxy, and the men in her life. Matt bakes for his Boss, nightclub owner Frank, and occasionally works as a lookout on the street. Roxy is a prostitute who does a runner after a business disagreement. Boss wants her found and sends Rick, his right hand man, to do the searching with henchmen Aristotle and Max in tow. None of the lookouts have seen her, it's as if she's vanished. Everyone's looking for Roxy whilst Matt keeps his head down and Roxy hidden in his flat.",The Cake Maker,2718,N/A,87,"Comedy, Romance, Thriller",tt3825450,2014,English                  
"After the loss of the family business to the bank and the death of his mother, Stan leaves the small town he grew up in to pursue a new life and his new online love, Alison, in the great city of Los Angeles. Things are looking good for Stan until he's confronted by Alison's 'boyfriend' Eddie and soon realizes things aren't what they seem. Unable to distance himself from the captivating Alison, Stan finds out the hard way that Eddie isn't the worst of his problems!",Bad Space,2718,N/A,87,"Action, Drama, Romance",tt4047120,2014,English                  
"Julio returns to his hometown to work with his childhood friend, Herb. Shortly after being back, Julio is confronted with memories he skipped town to forget. Fueled by alcohol and regret, he rides off on his skateboard for a night that will change his life. Meanwhile, Herb's dream of owning a restaurant is quickly slipping away.",Sons of Acedia,2718,http://ia.media-imdb.com/images/M/MV5BNDE3ODA4ODkyOF5BMl5BanBnXkFtZTgwNjEwMTAyMTE@._V1_SX300.jpg,87,"Comedy, Drama",tt3504904,2014,English                  
"After a run in with his ex-girlfriend, emotionally disconnected Parker has a vivid dream that makes him start to question how happy he really is with his life.",The PullOut Method,2718,N/A,87,Comedy,tt2468194,2014,English                  
"In A Soft Disease, Henry Wakelin finds love, sex and death in an old apartment building in Winnipeg. During his stay, he will encounter his past, present and future, as well as other tenants of the building struggling with their own personal demons...",A Soft Disease,2718,N/A,87,"Drama, Horror",tt3793538,2014,English                  
Follow the adventures of David and his best friends as they uncover a lost dinosaur egg in their grandfather's house! Along for the ride is the threatening game hunter Jackson Snide who will stop at nothing to have a baby velociraptor hatchling in his private collection of rare discoveries!,Davids Dinosaur,2718,N/A,87,Family,tt2132304,2014,English                  
"Ed learns, after a series of blackouts, that he has split personality disorder - and that his alternate personality thinks she's a woman.",Occupying Ed,2718,N/A,87,"Comedy, Drama, Romance",tt3137806,2014,English                  
"Soledad is an artist who has with drawn from society by moving into the desert. She lives a life alone seemingly immersed in noticing and painting the beauty that shes sees. Somewhere before the start of the movie she met Hillary. Hillary (unknown to Soledad) is a damaged woman. In the opening scenes the two of them are about to embark on a journey. To Soledad's thinking the journey is a simple car ride to Flagstaff where Hillary has arranged a gallery review for Soledad. When Soledad's car fails to start, Hilary suggests they hitch-hike. They do Hilary has a brother named Louise. Louis has a car that they can borrow. When the two ladies arrive in Phoenix, their journey like the plot itself begins to thicken. We, along with Soledad are then introduced to Louis. Louis' apartment is as messy as the clothes he wears. He has stores to tell. You will be compelled to watch as the rabbit hole Solidad finds her self within can only exit in a family's backyard. This is SOLITUDE.",Solitude,2681,http://ia.media-imdb.com/images/M/MV5BNzk4MTUxMjUyM15BMl5BanBnXkFtZTcwMDMxODcyMQ@@._V1_SX300.jpg,60,Drama,tt0292243,2002,English                  
